DATE,GE,TSS,F,TSLA,YEAR
1/3/2007,37.970001,25.99,7.51,NA,2007
1/4/2007,37.75,26.389999,7.7,NA,2007
1/5/2007,37.560001,25.959999,7.62,NA,2007
1/8/2007,37.549999,26.200001,7.73,NA,2007
1/9/2007,37.549999,26.17,7.79,NA,2007
1/10/2007,37.560001,26.450001,7.73,NA,2007
1/11/2007,37.919998,26.549999,7.77,NA,2007
1/12/2007,37.889999,27.1,7.89,NA,2007
1/16/2007,38.110001,27.110001,7.94,NA,2007
1/17/2007,37.98,29.889999,8.04,NA,2007
1/18/2007,38,29.6,8.18,NA,2007
1/19/2007,36.950001,29.27,8.3,NA,2007
1/22/2007,36.75,29.49,8.41,NA,2007
1/23/2007,36.549999,29.83,8.3,NA,2007
1/24/2007,36.639999,30.15,8.2,NA,2007
1/25/2007,36.34,29.92,8.22,NA,2007
1/26/2007,36.07,29.809999,8.42,NA,2007
1/29/2007,36.189999,30.059999,8.37,NA,2007
1/30/2007,36.029999,30.68,8.2,NA,2007
1/31/2007,36.049999,30.9,8.13,NA,2007
2/1/2007,36.23,31.27,8.29,NA,2007
2/2/2007,36.27,31.49,8.23,NA,2007
2/5/2007,36.369999,31.459999,8.33,NA,2007
2/6/2007,36.310001,31.549999,8.54,NA,2007
2/7/2007,36.099998,31.77,8.56,NA,2007
2/8/2007,35.740002,31.48,8.55,NA,2007
2/9/2007,35.529999,31.32,8.73,NA,2007
2/12/2007,35.639999,31.49,8.65,NA,2007
2/13/2007,35.77,31.120001,8.45,NA,2007
2/14/2007,36.470001,31.459999,8.51,NA,2007
2/15/2007,36.139999,31.83,8.6,NA,2007
2/16/2007,35.869999,32,8.53,NA,2007
2/20/2007,36.110001,32.419998,8.65,NA,2007
2/21/2007,35.91,32.509998,8.47,NA,2007
2/22/2007,35.400002,32.450001,8.35,NA,2007
2/23/2007,35.099998,32.07,8.3,NA,2007
2/26/2007,35.34,32.650002,8.26,NA,2007
2/27/2007,34.66,31.68,7.78,NA,2007
2/28/2007,34.91,31.18,7.91,NA,2007
3/1/2007,35,31.379999,7.77,NA,2007
3/2/2007,34.869999,30.809999,7.59,NA,2007
3/5/2007,34.549999,30.120001,7.58,NA,2007
3/6/2007,34.720001,30.5,7.64,NA,2007
3/7/2007,34.330002,30.469999,7.62,NA,2007
3/8/2007,34.450001,30.91,7.93,NA,2007
3/9/2007,34.32,30.969999,7.93,NA,2007
3/12/2007,34.439999,31.290001,7.82,NA,2007
3/13/2007,34.09,30.57,7.64,NA,2007
3/14/2007,34.310001,30.59,7.51,NA,2007
3/15/2007,34.52,31.030001,7.59,NA,2007
3/16/2007,34.360001,30.73,7.55,NA,2007
3/19/2007,34.669998,31.389999,7.82,NA,2007
3/20/2007,34.77,31.440001,7.88,NA,2007
3/21/2007,35.48,32.27,8.01,NA,2007
3/22/2007,35.810001,32.389999,8.08,NA,2007
3/23/2007,35.82,32.32,7.89,NA,2007
3/26/2007,36,32.330002,7.87,NA,2007
3/27/2007,35.790001,32.169998,7.85,NA,2007
3/28/2007,35.549999,31.74,7.98,NA,2007
3/29/2007,35.549999,31.65,7.95,NA,2007
3/30/2007,35.360001,31.85,7.89,NA,2007
4/2/2007,35.290001,32.040001,8.09,NA,2007
4/3/2007,35.32,32.290001,8.08,NA,2007
4/4/2007,35.110001,32.560001,8.04,NA,2007
4/5/2007,35.02,32.57,8.01,NA,2007
4/9/2007,34.779999,32.439999,8.08,NA,2007
4/10/2007,34.880001,32.369999,8.19,NA,2007
4/11/2007,34.950001,32.09,8.13,NA,2007
4/12/2007,35.18,32.209999,8.09,NA,2007
4/13/2007,35.380001,32.34,8.02,NA,2007
4/16/2007,35.360001,32.549999,8.03,NA,2007
4/17/2007,35.200001,32.330002,7.85,NA,2007
4/18/2007,35.130001,32.380001,7.82,NA,2007
4/19/2007,35,32.200001,7.74,NA,2007
4/20/2007,35.130001,32.84,7.75,NA,2007
4/23/2007,34.799999,32.169998,7.83,NA,2007
4/24/2007,34.759998,31.77,7.82,NA,2007
4/25/2007,35.41,31.950001,7.88,NA,2007
4/26/2007,35.84,31.74,8.2,NA,2007
4/27/2007,36.84,31.75,8.05,NA,2007
4/30/2007,36.860001,31.059999,8.04,NA,2007
5/1/2007,37.099998,31.08,8.05,NA,2007
5/2/2007,37.310001,31.15,8.17,NA,2007
5/3/2007,37.34,31.49,8.19,NA,2007
5/4/2007,37.150002,31.309999,8.22,NA,2007
5/7/2007,37.240002,31.629999,8.16,NA,2007
5/8/2007,37.080002,31.459999,8.37,NA,2007
5/9/2007,37.259998,32.040001,8.35,NA,2007
5/10/2007,36.779999,31.129999,8.24,NA,2007
5/11/2007,36.970001,31.66,8.37,NA,2007
5/14/2007,36.599998,31.309999,8.71,NA,2007
5/15/2007,36.639999,31.02,8.91,NA,2007
5/16/2007,36.830002,31.110001,8.76,NA,2007
5/17/2007,36.529999,32.400002,8.76,NA,2007
5/18/2007,36.959999,32.259998,8.69,NA,2007
5/21/2007,37.099998,32.439999,8.78,NA,2007
5/22/2007,37.34,34.060001,8.68,NA,2007
5/23/2007,37.599998,34.330002,8.76,NA,2007
5/24/2007,37.380001,33.27,8.49,NA,2007
5/25/2007,37.560001,33.259998,8.45,NA,2007
5/29/2007,37.400002,32.599998,8.4,NA,2007
5/30/2007,37.73,32.669998,8.5,NA,2007
5/31/2007,37.580002,33.189999,8.34,NA,2007
6/1/2007,37.450001,33.200001,8.35,NA,2007
6/4/2007,37.810001,32.91,8.27,NA,2007
6/5/2007,37.400002,31.889999,8.31,NA,2007
6/6/2007,37.290001,31.629999,8.26,NA,2007
6/7/2007,36.759998,30.73,8.06,NA,2007
6/8/2007,37.32,30.969999,8.24,NA,2007
6/11/2007,37.459999,31.09,8.4,NA,2007
6/12/2007,37.049999,30.389999,8.32,NA,2007
6/13/2007,37.639999,30.629999,8.56,NA,2007
6/14/2007,37.799999,30.52,8.66,NA,2007
6/15/2007,38.119999,30.469999,8.92,NA,2007
6/18/2007,38.07,30.719999,8.85,NA,2007
6/19/2007,39.290001,30.68,8.65,NA,2007
6/20/2007,39.07,30.41,8.86,NA,2007
6/21/2007,38.799999,30.27,8.91,NA,2007
6/22/2007,38.240002,29.370001,9.13,NA,2007
6/25/2007,38.209999,29.389999,9.03,NA,2007
6/26/2007,38.02,29.66,8.96,NA,2007
6/27/2007,38.060001,29.879999,9.28,NA,2007
6/28/2007,38.119999,29.66,9.49,NA,2007
6/29/2007,38.279999,29.51,9.42,NA,2007
7/2/2007,38.259998,29.59,9.64,NA,2007
7/3/2007,38.700001,30.280001,9.42,NA,2007
7/5/2007,38.540001,29.76,9.15,NA,2007
7/6/2007,38.48,30,9.11,NA,2007
7/9/2007,38.619999,29.68,9.08,NA,2007
7/10/2007,37.900002,29.35,9.09,NA,2007
7/11/2007,38.200001,29.52,8.9,NA,2007
7/12/2007,39,30,8.96,NA,2007
7/13/2007,39.5,29.799999,8.97,NA,2007
7/16/2007,40.119999,29.559999,8.86,NA,2007
7/17/2007,40.709999,30.030001,8.73,NA,2007
7/18/2007,40.450001,29.65,8.63,NA,2007
7/19/2007,40.709999,29.57,8.63,NA,2007
7/20/2007,40.119999,29.440001,8.4,NA,2007
7/23/2007,40.82,29.360001,8.46,NA,2007
7/24/2007,40.220001,29.49,8.26,NA,2007
7/25/2007,40.419998,29.35,7.97,NA,2007
7/26/2007,39.529999,28.610001,8.09,NA,2007
7/27/2007,38.790001,28.76,8.23,NA,2007
7/30/2007,39.27,28.68,8.74,NA,2007
7/31/2007,38.759998,28.129999,8.51,NA,2007
8/1/2007,38.950001,28.75,8.43,NA,2007
8/2/2007,39.029999,29.129999,8.4,NA,2007
8/3/2007,38.060001,28.4,8.06,NA,2007
8/6/2007,39.099998,28.790001,8.19,NA,2007
8/7/2007,39.48,28.950001,8.3,NA,2007
8/8/2007,40.459999,29.190001,8.87,NA,2007
8/9/2007,38.939999,27.530001,8.38,NA,2007
8/10/2007,38.23,27.280001,8.23,NA,2007
8/13/2007,38.169998,28.059999,8.37,NA,2007
8/14/2007,37.68,27.389999,8.07,NA,2007
8/15/2007,36.900002,27.67,8,NA,2007
8/16/2007,37.200001,27.809999,7.7,NA,2007
8/17/2007,38.450001,28.26,7.83,NA,2007
8/20/2007,38.220001,27.68,8,NA,2007
8/21/2007,38.349998,28,7.92,NA,2007
8/22/2007,39.139999,28.23,7.85,NA,2007
8/23/2007,39.119999,28.16,7.75,NA,2007
8/24/2007,39.41,28.540001,7.9,NA,2007
8/27/2007,39,28.01,7.8,NA,2007
8/28/2007,38.049999,27.469999,7.51,NA,2007
8/29/2007,38.709999,27.93,7.72,NA,2007
8/30/2007,38.400002,27.77,7.67,NA,2007
8/31/2007,38.869999,27.74,7.81,NA,2007
9/4/2007,39.040001,28.02,7.99,NA,2007
9/5/2007,38.75,27.629999,7.77,NA,2007
9/6/2007,39.400002,27.360001,7.78,NA,2007
9/7/2007,38.75,26.940001,7.52,NA,2007
9/10/2007,39.189999,26.969999,7.52,NA,2007
9/11/2007,39.5,28.01,7.58,NA,2007
9/12/2007,39.900002,27.98,7.5,NA,2007
9/13/2007,40.509998,27.76,7.92,NA,2007
9/14/2007,40.349998,28.08,8.03,NA,2007
9/17/2007,40.18,27.870001,8.28,NA,2007
9/18/2007,41.68,28.18,8.42,NA,2007
9/19/2007,41.77,28.42,8.4,NA,2007
9/20/2007,41.240002,27.76,8.25,NA,2007
9/21/2007,41.25,28.030001,8.23,NA,2007
9/24/2007,40.849998,27.790001,8.48,NA,2007
9/25/2007,41.099998,27.52,8.34,NA,2007
9/26/2007,41.27,28.040001,8.88,NA,2007
9/27/2007,41.389999,28.42,8.63,NA,2007
9/28/2007,41.400002,27.780001,8.49,NA,2007
10/1/2007,42.02,27.860001,8.23,NA,2007
10/2/2007,42.119999,28.139999,8.57,NA,2007
10/3/2007,41.549999,28.219999,8.43,NA,2007
10/4/2007,41.700001,28,8.26,NA,2007
10/5/2007,41.77,28.549999,8.37,NA,2007
10/8/2007,41.529999,28.92,8.19,NA,2007
10/9/2007,42.02,29.18,8.32,NA,2007
10/10/2007,41.810001,29.07,8.23,NA,2007
10/11/2007,41.599998,28.879999,8.76,NA,2007
10/12/2007,41.029999,28.67,9.2,NA,2007
10/15/2007,40.82,28.35,8.99,NA,2007
10/16/2007,40.77,28.17,8.78,NA,2007
10/17/2007,41,28.18,8.69,NA,2007
10/18/2007,40.790001,28.34,8.76,NA,2007
10/19/2007,40.040001,27.77,8.37,NA,2007
10/22/2007,40.169998,28,8.34,NA,2007
10/23/2007,40.48,29.25,8.65,NA,2007
10/24/2007,40.23,29.969999,8.59,NA,2007
10/25/2007,40.16,29.4,8.6,NA,2007
10/26/2007,40.380001,29.25,8.67,NA,2007
10/29/2007,40.560001,30.48,8.77,NA,2007
10/30/2007,40.48,29.209999,8.8,NA,2007
10/31/2007,41.16,29.959999,8.87,NA,2007
11/1/2007,40.34,29.549999,8.5,NA,2007
11/2/2007,40.330002,29.9,8.95,NA,2007
11/5/2007,40.200001,29.17,8.67,NA,2007
11/6/2007,40.18,29.290001,8.63,NA,2007
11/7/2007,39.080002,28.68,8.24,NA,2007
11/8/2007,39.02,29.42,8.48,NA,2007
11/9/2007,38.380001,29.15,8.2,NA,2007
11/12/2007,38.25,28.809999,7.87,NA,2007
11/13/2007,39.209999,29.16,8,NA,2007
11/14/2007,39.009998,29.26,7.98,NA,2007
11/15/2007,38.310001,28.530001,7.78,NA,2007
11/16/2007,38.650002,28.25,7.7,NA,2007
11/19/2007,38.16,27.65,7.34,NA,2007
11/20/2007,38.040001,27.68,7.24,NA,2007
11/21/2007,37.169998,27.42,6.95,NA,2007
11/23/2007,37.669998,28.620001,7.19,NA,2007
11/26/2007,36.73,27.24,7.03,NA,2007
11/27/2007,37.450001,27.41,7.07,NA,2007
11/28/2007,38.459999,27.92,7.36,NA,2007
11/29/2007,38.139999,27.799999,7.29,NA,2007
11/30/2007,38.290001,28.040001,7.51,NA,2007
12/3/2007,36.93,27.950001,7.25,NA,2007
12/4/2007,36.25,27.01,6.97,NA,2007
12/5/2007,36.709999,26.93,6.98,NA,2007
12/6/2007,37.259998,27.200001,7.06,NA,2007
12/7/2007,37.23,27.08,7.06,NA,2007
12/10/2007,37.41,27.57,7.14,NA,2007
12/11/2007,37.029999,28.540001,6.97,NA,2007
12/12/2007,37.25,28.219999,7.06,NA,2007
12/13/2007,37.580002,28.799999,6.99,NA,2007
12/14/2007,36.91,28.809999,6.89,NA,2007
12/17/2007,36.48,29.15,6.8,NA,2007
12/18/2007,36.799999,29.83,6.81,NA,2007
12/19/2007,36.57,25.5,6.76,NA,2007
12/20/2007,36.52,26.09,6.79,NA,2007
12/21/2007,37.139999,26.65,6.79,NA,2007
12/24/2007,37.529999,27.129999,6.75,NA,2007
12/26/2007,37.549999,27.639999,6.89,NA,2007
12/27/2007,37.189999,27.860001,6.84,NA,2007
12/28/2007,37.34,28.120001,6.7,NA,2007
12/31/2007,37.07,28,6.73,NA,2007
1/2/2008,36.759998,26.959999,6.6,NA,2008
1/3/2008,36.799999,26.200001,6.45,NA,2008
1/4/2008,36.040001,25.190001,6.13,NA,2008
1/7/2008,36.18,25.059999,6.16,NA,2008
1/8/2008,35.400002,22.969999,6.1,NA,2008
1/9/2008,35.799999,23.16,6.07,NA,2008
1/10/2008,35.919998,24.02,6.25,NA,2008
1/11/2008,35.169998,22.58,6.06,NA,2008
1/14/2008,35.459999,22.799999,6.18,NA,2008
1/15/2008,34.529999,21.76,5.97,NA,2008
1/16/2008,34.560001,21.700001,5.86,NA,2008
1/17/2008,33.209999,20.610001,5.76,NA,2008
1/18/2008,34.310001,20.23,5.92,NA,2008
1/22/2008,34.049999,20.360001,5.93,NA,2008
1/23/2008,34.59,21.059999,6.3,NA,2008
1/24/2008,34.650002,22.41,6.26,NA,2008
1/25/2008,34,22.24,6.58,NA,2008
1/28/2008,34.720001,22.360001,6.67,NA,2008
1/29/2008,34.759998,22.780001,6.69,NA,2008
1/30/2008,34.939999,22.68,6.75,NA,2008
1/31/2008,35.360001,23.1,6.64,NA,2008
2/1/2008,36.16,23.450001,6.85,NA,2008
2/4/2008,35.369999,22.940001,6.68,NA,2008
2/5/2008,34.209999,22.219999,6.43,NA,2008
2/6/2008,34.200001,21.879999,6.31,NA,2008
2/7/2008,34.23,22.07,6.17,NA,2008
2/8/2008,33.84,21.85,6.08,NA,2008
2/11/2008,34.009998,21.790001,6.39,NA,2008
2/12/2008,34.369999,22.23,6.46,NA,2008
2/13/2008,34.98,22.73,6.58,NA,2008
2/14/2008,34.389999,22.26,6.46,NA,2008
2/15/2008,34.369999,22.110001,6.45,NA,2008
2/19/2008,34.279999,21.83,6.48,NA,2008
2/20/2008,34.360001,22.35,6.41,NA,2008
2/21/2008,33.689999,22.01,6.23,NA,2008
2/22/2008,33.549999,22.85,6.25,NA,2008
2/25/2008,34.209999,22.959999,6.46,NA,2008
2/26/2008,33.939999,23.219999,6.52,NA,2008
2/27/2008,34.02,23.610001,6.6,NA,2008
2/28/2008,33.849998,22.969999,6.62,NA,2008
2/29/2008,33.139999,22.23,6.53,NA,2008
3/3/2008,33.400002,22.41,6.18,NA,2008
3/4/2008,33.52,22.6,6.13,NA,2008
3/5/2008,33.669998,22.76,6.12,NA,2008
3/6/2008,32.860001,22.290001,5.94,NA,2008
3/7/2008,32.23,22.34,5.78,NA,2008
3/10/2008,31.700001,21.889999,5.6,NA,2008
3/11/2008,33.400002,22.469999,5.9,NA,2008
3/12/2008,33.959999,21.959999,5.7,NA,2008
3/13/2008,34.25,21.809999,5.39,NA,2008
3/14/2008,33.82,21.799999,5.29,NA,2008
3/17/2008,34.330002,21.700001,5.11,NA,2008
3/18/2008,36.139999,22.620001,5.29,NA,2008
3/19/2008,35.59,22.34,5.45,NA,2008
3/20/2008,37.490002,22.780001,5.62,NA,2008
3/24/2008,37.400002,23.09,5.96,NA,2008
3/25/2008,37.27,23.32,6,NA,2008
3/26/2008,37.130001,23.07,5.87,NA,2008
3/27/2008,36.830002,23.99,5.83,NA,2008
3/28/2008,36.610001,23.559999,5.59,NA,2008
3/31/2008,37.009998,23.66,5.72,NA,2008
4/1/2008,38.43,24.93,5.97,NA,2008
4/2/2008,38.02,25.76,6.13,NA,2008
4/3/2008,37.84,25.77,6.46,NA,2008
4/4/2008,37.560001,26.059999,6.49,NA,2008
4/7/2008,37.259998,25.440001,6.73,NA,2008
4/8/2008,36.950001,25.41,6.91,NA,2008
4/9/2008,36.439999,24.799999,6.72,NA,2008
4/10/2008,36.75,24.709999,6.74,NA,2008
4/11/2008,32.049999,24.360001,6.69,NA,2008
4/14/2008,31.75,24.190001,6.78,NA,2008
4/15/2008,31.98,24,6.88,NA,2008
4/16/2008,32.23,24.76,7.19,NA,2008
4/17/2008,32.02,24.48,7.26,NA,2008
4/18/2008,32.689999,24.940001,7.45,NA,2008
4/21/2008,32.459999,24.690001,7.73,NA,2008
4/22/2008,32.330002,24.42,7.65,NA,2008
4/23/2008,32.360001,25.09,7.52,NA,2008
4/24/2008,32.810001,25.389999,8.4,NA,2008
4/25/2008,33.330002,25.41,7.5,NA,2008
4/28/2008,33.169998,25.24,8.21,NA,2008
4/29/2008,32.82,23.75,8.12,NA,2008
4/30/2008,32.700001,23.799999,8.26,NA,2008
5/1/2008,33.119999,24.389999,8.48,NA,2008
5/2/2008,33.34,24.440001,8.27,NA,2008
5/5/2008,33.18,24.5,8.33,NA,2008
5/6/2008,33,24.870001,8.27,NA,2008
5/7/2008,32.57,24.559999,7.96,NA,2008
5/8/2008,32.59,24.48,8.2,NA,2008
5/9/2008,32.27,24.360001,8.1,NA,2008
5/12/2008,32.400002,24.629999,8.15,NA,2008
5/13/2008,32.330002,24.889999,8.23,NA,2008
5/14/2008,32.509998,25.209999,8.14,NA,2008
5/15/2008,32.369999,24.99,8.17,NA,2008
5/16/2008,32.130001,24.780001,8.11,NA,2008
5/19/2008,32.400002,24.709999,8.02,NA,2008
5/20/2008,31.719999,24.48,8,NA,2008
5/21/2008,30.99,24.030001,7.8,NA,2008
5/22/2008,31.01,24.01,7.16,NA,2008
5/23/2008,30.43,23.57,6.87,NA,2008
5/27/2008,30.4,23.91,6.8,NA,2008
5/28/2008,30.549999,24.74,6.78,NA,2008
5/29/2008,30.639999,24.66,6.71,NA,2008
5/30/2008,30.719999,24.52,6.8,NA,2008
6/2/2008,30.41,24.65,6.64,NA,2008
6/3/2008,30.459999,24.459999,6.68,NA,2008
6/4/2008,30.450001,24.6,6.46,NA,2008
6/5/2008,31.059999,25.059999,6.4,NA,2008
6/6/2008,30.02,24.41,6.04,NA,2008
6/9/2008,30.059999,24.440001,6.36,NA,2008
6/10/2008,30.33,24.379999,6.12,NA,2008
6/11/2008,29.83,24.07,5.97,NA,2008
6/12/2008,29.049999,24.280001,6,NA,2008
6/13/2008,29.15,24.530001,6.27,NA,2008
6/16/2008,28.969999,24.440001,6.5,NA,2008
6/17/2008,28.860001,23.91,6.6,NA,2008
6/18/2008,28.209999,23.629999,6.22,NA,2008
6/19/2008,27.91,23.809999,6.32,NA,2008
6/20/2008,27.379999,23.200001,5.81,NA,2008
6/23/2008,27.4,23.280001,5.28,NA,2008
6/24/2008,27.59,22.92,5.32,NA,2008
6/25/2008,27.99,23.23,5.24,NA,2008
6/26/2008,26.530001,22.379999,5.07,NA,2008
6/27/2008,26.26,22.360001,4.98,NA,2008
6/30/2008,26.690001,22.219999,4.81,NA,2008
7/1/2008,27.120001,22.48,4.71,NA,2008
7/2/2008,26.51,22.139999,4.36,NA,2008
7/3/2008,26.91,22.17,4.42,NA,2008
7/7/2008,27.1,22.110001,4.47,NA,2008
7/8/2008,28.059999,22.9,4.9,NA,2008
7/9/2008,27.190001,22.42,4.95,NA,2008
7/10/2008,27.639999,22.280001,4.58,NA,2008
7/11/2008,27.66,21.91,4.86,NA,2008
7/14/2008,27.18,21.969999,4.66,NA,2008
7/15/2008,26.65,21.879999,4.65,NA,2008
7/16/2008,27.68,22.33,5.49,NA,2008
7/17/2008,28,22.879999,5.49,NA,2008
7/18/2008,28,23.01,5.44,NA,2008
7/21/2008,27.690001,22.700001,5.48,NA,2008
7/22/2008,28.5,22.73,5.84,NA,2008
7/23/2008,29.33,22.889999,6.03,NA,2008
7/24/2008,28.709999,22.440001,5.11,NA,2008
7/25/2008,28.709999,22.290001,5.05,NA,2008
7/28/2008,27.690001,21.790001,4.75,NA,2008
7/29/2008,28.4,22.049999,5.02,NA,2008
7/30/2008,28.969999,22.120001,4.84,NA,2008
7/31/2008,28.290001,19.58,4.8,NA,2008
8/1/2008,28.209999,19.23,4.65,NA,2008
8/4/2008,28.17,19.280001,4.81,NA,2008
8/5/2008,29.25,20.17,5.09,NA,2008
8/6/2008,29,20.200001,4.94,NA,2008
8/7/2008,28.57,19.92,4.86,NA,2008
8/8/2008,29.639999,21.1,5.26,NA,2008
8/11/2008,29.950001,21.08,5.16,NA,2008
8/12/2008,29.74,20.91,5.19,NA,2008
8/13/2008,29.309999,20.629999,4.88,NA,2008
8/14/2008,29.52,20.75,5.1,NA,2008
8/15/2008,29.799999,20.889999,5.11,NA,2008
8/18/2008,29.35,20.58,4.89,NA,2008
8/19/2008,28.709999,19.6,4.72,NA,2008
8/20/2008,28.65,19.450001,4.61,NA,2008
8/21/2008,28.75,19.530001,4.42,NA,2008
8/22/2008,29.120001,19.969999,4.47,NA,2008
8/25/2008,28.32,19.469999,4.41,NA,2008
8/26/2008,28.27,19.469999,4.35,NA,2008
8/27/2008,28.219999,19.690001,4.26,NA,2008
8/28/2008,28.83,20.059999,4.43,NA,2008
8/29/2008,28.1,19.92,4.46,NA,2008
9/2/2008,28.530001,19.969999,4.51,NA,2008
9/3/2008,28.57,19.780001,4.57,NA,2008
9/4/2008,27.700001,19.030001,4.39,NA,2008
9/5/2008,27.879999,19.01,4.41,NA,2008
9/8/2008,29.09,19.68,4.55,NA,2008
9/9/2008,28.120001,19.049999,4.4,NA,2008
9/10/2008,28.09,19.049999,4.47,NA,2008
9/11/2008,28.16,18.92,4.68,NA,2008
9/12/2008,26.75,18.76,4.91,NA,2008
9/15/2008,24.6,17.940001,4.74,NA,2008
9/16/2008,25.059999,17.99,5.07,NA,2008
9/17/2008,23.389999,17.129999,4.94,NA,2008
9/18/2008,24.790001,17.51,5.28,NA,2008
9/19/2008,26.620001,18.040001,5.29,NA,2008
9/22/2008,26.15,17.65,4.95,NA,2008
9/23/2008,24.950001,17.790001,4.86,NA,2008
9/24/2008,24.59,17.959999,5.03,NA,2008
9/25/2008,25.68,18.299999,4.98,NA,2008
9/26/2008,25.25,17.450001,4.81,NA,2008
9/29/2008,23.1,15.28,4.17,NA,2008
9/30/2008,25.5,16.4,5.2,NA,2008
10/1/2008,24.5,15.87,4.55,NA,2008
10/2/2008,22.15,15.44,4.35,NA,2008
10/3/2008,21.57,15.46,4.05,NA,2008
10/6/2008,21.379999,14.71,3.69,NA,2008
10/7/2008,20.299999,14.22,2.92,NA,2008
10/8/2008,20.65,14.22,2.66,NA,2008
10/9/2008,19.01,13.6,2.08,NA,2008
10/10/2008,21.5,13.56,1.99,NA,2008
10/13/2008,21,14.61,2.39,NA,2008
10/14/2008,20.85,14.57,2.45,NA,2008
10/15/2008,19.25,13.02,2.3,NA,2008
10/16/2008,19.889999,13.4,2.27,NA,2008
10/17/2008,19.629999,13.4,2.43,NA,2008
10/20/2008,20.139999,13.66,2.33,NA,2008
10/21/2008,20.35,12.75,2.17,NA,2008
10/22/2008,18.959999,11.79,2.1,NA,2008
10/23/2008,18.799999,11.84,2,NA,2008
10/24/2008,17.83,11.81,2.01,NA,2008
10/27/2008,17.73,11.47,2.03,NA,2008
10/28/2008,19.49,12.98,2.15,NA,2008
10/29/2008,19.200001,12.79,2.16,NA,2008
10/30/2008,19.35,13.1,2.28,NA,2008
10/31/2008,19.51,13.74,2.19,NA,2008
11/3/2008,19.299999,13.72,2.13,NA,2008
11/4/2008,20.77,14.14,2.16,NA,2008
11/5/2008,19.93,13.29,2.09,NA,2008
11/6/2008,18.34,12.59,1.98,NA,2008
11/7/2008,18.860001,12.8,2.02,NA,2008
11/10/2008,18.450001,12.66,1.93,NA,2008
11/11/2008,17.809999,12,1.8,NA,2008
11/12/2008,16.290001,11.57,1.84,NA,2008
11/13/2008,16.860001,12.9,1.9,NA,2008
11/14/2008,16.02,12.16,1.8,NA,2008
11/17/2008,16.110001,12.31,1.72,NA,2008
11/18/2008,16.059999,12.29,1.68,NA,2008
11/19/2008,14.45,11.6,1.26,NA,2008
11/20/2008,12.84,10.95,1.39,NA,2008
11/21/2008,14.03,11.34,1.43,NA,2008
11/24/2008,15.26,12.31,1.56,NA,2008
11/25/2008,15.77,12.8,1.66,NA,2008
11/26/2008,16.190001,13.41,2.15,NA,2008
11/28/2008,17.17,14.27,2.69,NA,2008
12/1/2008,15.5,13.03,2.55,NA,2008
12/2/2008,17.610001,13.6,2.7,NA,2008
12/3/2008,18.129999,13.47,2.85,NA,2008
12/4/2008,17.549999,13.12,2.66,NA,2008
12/5/2008,17.85,13.5,2.72,NA,2008
12/8/2008,18.879999,13.81,3.38,NA,2008
12/9/2008,17.780001,13.53,3.23,NA,2008
12/10/2008,18,13.93,3.25,NA,2008
12/11/2008,17.049999,13.44,2.9,NA,2008
12/12/2008,17.110001,13.69,3.04,NA,2008
12/15/2008,16.950001,13.5,3.18,NA,2008
12/16/2008,17.92,13.83,3.13,NA,2008
12/17/2008,17.389999,13.55,3.14,NA,2008
12/18/2008,15.96,13.59,2.84,NA,2008
12/19/2008,16.5,14.1,2.95,NA,2008
12/22/2008,16.07,13.78,2.59,NA,2008
12/23/2008,16.43,13.83,2.19,NA,2008
12/24/2008,16.110001,14,2.11,NA,2008
12/26/2008,15.97,14.11,2.29,NA,2008
12/29/2008,15.66,13.67,2.22,NA,2008
12/30/2008,15.82,13.94,2.29,NA,2008
12/31/2008,16.200001,14,2.29,NA,2008
1/2/2009,17.07,14.86,2.46,NA,2009
1/5/2009,16.629999,14.85,2.58,NA,2009
1/6/2009,16.860001,14.81,2.76,NA,2009
1/7/2009,16.110001,14.5,2.69,NA,2009
1/8/2009,16.139999,14.6,2.69,NA,2009
1/9/2009,16,14.19,2.63,NA,2009
1/12/2009,15.83,14.31,2.64,NA,2009
1/13/2009,14.94,14.27,2.48,NA,2009
1/14/2009,14.11,13.69,2.26,NA,2009
1/15/2009,13.77,13.82,2.23,NA,2009
1/16/2009,13.96,13.81,2.19,NA,2009
1/20/2009,12.93,12.94,2.13,NA,2009
1/21/2009,13.03,13.4,2.09,NA,2009
1/22/2009,13.48,13.07,1.94,NA,2009
1/23/2009,12.03,12.72,1.8,NA,2009
1/26/2009,12.42,12.9,1.94,NA,2009
1/27/2009,13.06,13.34,1.97,NA,2009
1/28/2009,13.5,13.33,2.03,NA,2009
1/29/2009,12.72,13.03,1.95,NA,2009
1/30/2009,12.13,12.66,1.87,NA,2009
2/2/2009,11.62,13,1.88,NA,2009
2/3/2009,11.37,13.11,1.96,NA,2009
2/4/2009,11.26,13.06,1.95,NA,2009
2/5/2009,10.85,13.35,1.93,NA,2009
2/6/2009,11.1,13.67,1.94,NA,2009
2/9/2009,12.64,13.48,1.9,NA,2009
2/10/2009,11.62,12.86,1.82,NA,2009
2/11/2009,11.94,13.1,1.85,NA,2009
2/12/2009,11.68,13.27,1.79,NA,2009
2/13/2009,11.44,13.2,1.76,NA,2009
2/17/2009,10.81,12.64,1.69,NA,2009
2/18/2009,10.86,12.85,1.67,NA,2009
2/19/2009,10.06,12.76,1.63,NA,2009
2/20/2009,9.38,12.73,1.58,NA,2009
2/23/2009,8.85,12.29,1.73,NA,2009
2/24/2009,9.08,12.78,2,NA,2009
